SPASE URL,DOI
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Fairbanks/Magnetometer/PT1S,10.48322/9zr0-g518
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Fort.Churchill/Magnetometer/PT1S,10.48322/48we-mh64
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Fort.Nelson/Magnetometer/PT1S,10.48322/1ph3-gt78
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Fort.Simpson/ASI/full_PT3S,10.48322/0484-c113
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Fort.Simpson/ASI/thumb_PT3S,10.48322/j9mz-n391
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Fort.Simpson/Magnetometer/PT0.5S,10.48322/x5x8-yz98
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Fort.Smith/ASI/full_PT3S,10.48322/cetf-sh30
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Fort.Smith/ASI/thumb_PT3S,10.48322/0tfn-6q79
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Fort.Smith/Magnetometer/PT0.5S,10.48322/hh0a-6414
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Fort.St.John/Magnetometer/PT1S,10.48322/sawq-yr43
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Fort.Yates/Magnetometer/PT0.5S,10.48322/px5c-kg42
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Fort.Yukon/ASI/full_PT3S,10.48322/11n7-1m27
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Fort.Yukon/ASI/thumb_PT3S,10.48322/g4ey-p890
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Fort.Yukon/Magnetometer/PT0.5S,10.48322/f2zw-5d69
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Fresno/Magnetometer/PT1S,10.48322/ptx0-aw90
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Gakona/ASI/full_PT3S,10.48322/vpb7-yq61
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Gakona/ASI/thumb_PT3S,10.48322/9e5x-ma21
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Gakona/Magnetometer/PT1S,10.48322/1ewb-6655
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Gillam/ASI/full_PT3S,10.48322/vwqd-3e17
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Gillam/ASI/thumb_PT3S,10.48322/zwds-3121
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Gillam/Magnetometer/PT0.5S,10.48322/9xm5-8c66
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Gjoa.Haven/Magnetometer/PT0.5S,10.48322/zx06-jp03
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Glyndon/Magnetometer/PT0.5S,10.48322/qhv4-p471
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Goose.Bay/ASI/full_PT3S,10.48322/m9mh-kg02
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Goose.Bay/ASI/thumb_PT3S,10.48322/mz3m-w975
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Goose.Bay/Magnetometer/PT0.5S,10.48322/q12f-vd18
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Hankasalmi/Magnetometer/PT10S,10.48322/k9tp-k722
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Harris/Magnetometer/PT0.5S,10.48322/2ha6-a158
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/High.Latitude.Monitoring.Station/Magnetometer/PT1S,10.48322/4ye5-h612
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Homer/Magnetometer/PT1S,10.48322/hxbv-p964
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Hopen/Magnetometer/PT1M,10.48322/c4y8-yv80
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Hornepayne/Magnetometer/PT1S,10.48322/qcq3-yk70
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Hot.Springs/Magnetometer/PT0.5S,10.48322/432t-4h88
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Hov.Faroe.Islands/Magnetometer/PT1M,10.48322/5y78-g044
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Igloolik/Magnetometer/PT0.5S,10.48322/7rwj-3d14
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Inukjuak/Magnetometer/PT0.5S,10.48322/9rwj-pm24
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Inuvik/ASI/full_PT3S,10.48322/94br-x792
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Inuvik/ASI/thumb_PT3S,10.48322/0j26-6468
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Inuvik/Magnetometer/PT0.5S,10.48322/3mqm-k396
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Iqaluit/Magnetometer/PT1S,10.48322/3q61-db38
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Ittoqqortoormiit/Magnetometer/PT1M,10.48322/zqjd-ej54
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Ivalo/Magnetometer/PT10S,10.48322/8bm9-d262
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Jackvik/Magnetometer/PT1M,10.48322/28c1-fc43
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Jan.Mayen/Magnetometer/PT1M,10.48322/vy43-w448
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kaktovik/Magnetometer/PT1S,10.48322/93qm-w650
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kangerlussuaq/Magnetometer/PT1M,10.48322/frwd-xa34
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kapuskasing/ASI/full_PT3S,10.48322/6xrn-xw70
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kapuskasing/ASI/thumb_PT3S,10.48322/hjr7-x746
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kapuskasing/Magnetometer/PT0.5S,10.48322/gwgx-qh96
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Karmoy/Magnetometer/PT1M,10.48322/ta3s-w676
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kenai/Magnetometer/PT1S,10.48322/kq36-wm23
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kevo/Magnetometer/PT10S,10.48322/1kx2-m636
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kiana/ASI/full_PT3S,10.48322/1qfc-zj85
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kiana/ASI/thumb_PT3S,10.48322/8873-yv37
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kiana/Magnetometer/PT0.5S,10.48322/btns-pp34
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kilpisjarvi/Magnetometer/PT10S,10.48322/5h8z-np37
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kodiak/Magnetometer/PT0.5S,10.48322/41ah-a907
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kullorsuaq/Magnetometer/PT1M,10.48322/25vt-f385
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kuujjuaq/ASI/full_PT3S,10.48322/bzpw-dj97
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kuujjuaq/ASI/thumb_PT3S,10.48322/qbnj-0002
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kuujjuaq/Magnetometer/PT0.5S,10.48322/y6f6-tk74
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Kuujjuarapik/Magnetometer/PT0.5S,10.48322/xryx-zv10
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/La.Ronge/Magnetometer/PT0.5S,10.48322/cwz0-sc68
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/La.Ronge/Magnetometer/PT1S,10.48322/61y4-ae86
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Laurel/Magnetometer/PT0.5S,10.48322/6zy4-as95
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Leirvogur/Magnetometer/PT10S,10.48322/9gpd-8a88
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Lethbridge/Magnetometer/PT0.5S,10.48322/jkfh-p173
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Linares/Magnetometer/PT0.5S,10.48322/zfgn-je71
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Longyearbyen/Magnetometer/PT1M,10.48322/7gkb-9t94
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Lovozero/Magnetometer/PT1M,10.48322/d220-xb50
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Loysburg/Magnetometer/PT0.5S,10.48322/e18e-kc57
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Lucky.Lake/Magnetometer/PT1S,10.48322/6d38-jb12
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Lyford/Magnetometer/PT0.5S,10.48322/tc23-d740
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Maniitsoq/Magnetometer/PT1M,10.48322/y7gj-2430
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Masi/Magnetometer/PT10S,10.48322/4dsx-6f90
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/McGrath/ASI/full_PT3S,10.48322/cppx-4148
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/McGrath/ASI/thumb_PT3S,10.48322/ep3w-4p06
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/McGrath/Magnetometer/PT0.5S,10.48322/h90e-yw44
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Meanook/Magnetometer/PT1S,10.48322/7cw7-xg89
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Mekrijarvi/Magnetometer/PT10S,10.48322/0x54-sg48
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Muono/Magnetometer/PT10S,10.48322/drgc-5b91
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Nain/Magnetometer/PT0.5S,10.48322/gkna-v460
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Narsarsuaq/ASI/full_PT3S,10.48322/btjs-v428
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Narsarsuaq/ASI/thumb_PT3S,10.48322/t5pw-7e79
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Narsarsuaq/Magnetometer/PT1M,10.48322/w3qe-k466
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Narsarsuaq/Magnetometer/PT20S,10.48322/6b02-9009
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/NASA.Stennis.Space.Center/Magnetometer/PT1S,10.48322/2gwx-z353
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Nord/Magnetometer/PT20S,10.48322/6ywk-ja53
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Nordkapp/Magnetometer/PT1M,10.48322/pnt6-1m31
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Nurmijarvi/Magnetometer/PT10S,10.48322/jbx1-za55
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Nuuk/Magnetometer/PT1M,10.48322/jz41-9972
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Nyalesund/Magnetometer/PT1M,10.48322/6v7a-8645
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Ottawa/Magnetometer/PT1S,10.48322/d1rf-a974
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Oulujarvi/Magnetometer/PT10S,10.48322/2cmv-e979
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Paamiut/Magnetometer/PT1M,10.48322/j9m8-3k65
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Pangnirtung/Magnetometer/PT0.5S,10.48322/h2j7-1x13
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Park.Site/Magnetometer/PT1S,10.48322/ftjm-0g23
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Pello/Magnetometer/PT10S,10.48322/qehh-fe61
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/PENGUIn.0/Magnetometer/PT1S,10.48322/870b-pj49
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/PENGUIn.1/Magnetometer/PT1S,10.48322/zk2w-6f34
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/PENGUIn.2/Magnetometer/PT1S,10.48322/q06y-h567
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/PENGUIn.3/Magnetometer/PT1S,10.48322/684a-c538
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/PENGUIn.4/Magnetometer/PT1S,10.48322/qwtb-3133
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/PENGUIn.5/Magnetometer/PT1S,10.48322/xt02-9750
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Petersburg/Magnetometer/PT0.5S,10.48322/b066-pr48
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Pevek/Magnetometer/PT1M,10.48322/th5e-5477
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Pinawa/ASI/full_PT3S,10.48322/k1gw-hj74
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Pinawa/ASI/thumb_PT3S,10.48322/w5gk-5392
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Pinawa/Magnetometer/PT0.5S,10.48322/zhgb-tm93
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Pine.Ridge/Magnetometer/PT0.5S,10.48322/yxac-ha85
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Poker.Flat/Magnetometer/PT1S,10.48322/2mwd-0b93
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Priddis/Magnetometer/PT0.5S,10.48322/4w47-kg29
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Prince.George/ASI/full_PT3S,10.48322/efvk-vm05
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Prince.George/ASI/thumb_PT3S,10.48322/dk7p-sa38
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Prince.George/Magnetometer/PT0.5S,10.48322/mfda-0y07
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Pueblo/Magnetometer/PT0.5S,10.48322/03g1-jx95
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Purcell/Magnetometer/PT0.5S,10.48322/35k3-m683
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Puvirnituq/Magnetometer/PT0.5S,10.48322/hqg9-fh29
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Qaanaaq/Magnetometer/PT1M,10.48322/r9kd-4071
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Qeqertarsuaq/Magnetometer/PT1M,10.48322/jnvs-4q81
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Radisson/Magnetometer/PT0.5S,10.48322/mnpt-6993
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Rankin.Inlet/ASI/full_PT3S,10.48322/3qy9-bs91
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Rankin.Inlet/ASI/thumb_PT3S,10.48322/yg6g-sw88
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Rankin.Inlet/Magnetometer/PT0.5S,10.48322/rv8j-xt36
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Ranua/Magnetometer/PT10S,10.48322/0qbt-p065
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Red.Deer/Magnetometer/PT0.5S,10.48322/swe9-bz27
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Remus/Magnetometer/PT0.5S,10.48322/qp3z-ar59
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Repulse.Bay/Magnetometer/PT0.5S,10.48322/gc1q-9m38
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Richardson/Magnetometer/PT0.5S,10.48322/wkpr-mj03
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Roemoe/Magnetometer/PT1M,10.48322/jvfw-p866
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Rorvik/Magnetometer/PT1M,10.48322/w5gb-h148
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Saint.Felicien/Magnetometer/PT0.5S,10.48322/5qq5-sz78
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Salluit/Magnetometer/PT0.5S,10.48322/hj03-gx95
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/San.Antonio/Magnetometer/PT0.5S,10.48322/dm5c-am32
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Sand.Point/Magnetometer/PT1S,10.48322/w2t2-v658
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Sanikiluaq/ASI/full_PT3S,10.48322/h7g5-9331
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Sanikiluaq/ASI/thumb_PT3S,10.48322/6fpv-6g31
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Sanikiluaq/Magnetometer/PT0.5S,10.48322/vgh0-dc91
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Savissivik/Magnetometer/PT20S,10.48322/bq1b-jj23
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Schefferville/Magnetometer/PT0.5S,10.48322/tkkb-8h83
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Sept.Iles/Magnetometer/PT0.5S,10.48322/zz15-k541
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Shawano/Magnetometer/PT0.5S,10.48322/9rbb-9287
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Sitka/Magnetometer/PT1S,10.48322/1mn4-kn89
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Snap.Lake/ASI/full_PT3S,10.48322/9h4m-d618
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Snap.Lake/ASI/thumb_PT3S,10.48322/ky1c-6116
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Snap.Lake/Magnetometer/PT0.5S,10.48322/hgae-es63
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Solund/Magnetometer/PT1M,10.48322/9g5v-sb20
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Soroya/Magnetometer/PT1M,10.48322/t7wr-t979
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/St.Johns/Magnetometer/PT1S,10.48322/0d48-8w66
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Stanford/Magnetometer/PT0.5S,10.48322/9dmy-2p51
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Summit/Magnetometer/PT1M,10.48322/0q9m-6f92
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Taloyoak/ASI/full_PT3S,10.48322/nc09-wt52
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Taloyoak/ASI/thumb_PT3S,10.48322/1m0a-ha51
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Tartu/Magnetometer/PT10S,10.48322/8cmp-0162
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Tasiilaq/Magnetometer/PT1M,10.48322/2h21-ep86
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/The.Pas/ASI/full_PT3S,10.48322/m8v5-b539
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/The.Pas/ASI/thumb_PT3S,10.48322/497n-4p75
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/The.Pas/Magnetometer/PT0.5S,10.48322/6k2w-zf06
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Thule.Air.Base/Magnetometer/PT1M,10.48322/1kex-bg51
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Tiksi/Magnetometer/PT1M,10.48322/km0g-cq16
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Toolik.Lake/Magnetometer/PT1S,10.48322/4mrh-va47
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Trapper.Creek/Magnetometer/PT1S,10.48322/x87k-fy69
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Tristan.da.Cunha/Magnetometer/PT1M,10.48322/m7cj-rz83
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Tromso/Magnetometer/PT1M,10.48322/zb23-2583
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Tucson/Magnetometer/PT1S,10.48322/rxcb-bs74
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Ukiah/Magnetometer/PT0.5S,10.48322/hbr1-zv19
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Upernavik/Magnetometer/PT1M,10.48322/bbat-6g35
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Uummannaq/Magnetometer/PT1M,10.48322/gf9b-gb66
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Val.dOr/Magnetometer/PT0.5S,10.48322/hx6b-2f20
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Victoria/Magnetometer/PT1S,10.48322/1ep7-k022
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Vize.Island/Magnetometer/PT1M,10.48322/vwqt-mq35
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Wallops.Island/Magnetometer/PT0.5S,10.48322/bfjt-9v74
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Whitehorse/ASI/full_PT3S,10.48322/g24n-wa74
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Whitehorse/ASI/thumb_PT3S,10.48322/t925-0n06
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Whitehorse/Magnetometer/PT0.5S,10.48322/20k0-dp16
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Whitehorse/Magnetometer/PT1S,10.48322/ec95-7d95
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Worthington/Magnetometer/PT0.5S,10.48322/jt14-s139
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Yellowknife/ASI/full_PT3S,10.48322/9kf9-0617
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Yellowknife/ASI/thumb_PT3S,10.48322/bvgj-1440
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Yellowknife/Magnetometer/PT0.5S,10.48322/dctt-r668
https://spase-metadata.org/NASA/NumericalData/THEMIS/Ground/Yellowknife/Magnetometer/PT1S,10.48322/8st3-qf10
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/Aurora_Products,10.48322/0k1n-nf70
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/Electron_Density_Product,10.48322/pzbn-gq12
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/Imaging/L1B_Disk,10.48322/dqfm-g937
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/Imaging/L1B_Limb,10.48322/5sj3-9w89
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/Imaging/L1B_Spectrograph,10.48322/gpa4-cd51
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/Imaging/L1C_Disk,10.48322/91h6-7w03
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/L1C/Disk/1216A/Mercator/Movies/P1D,10.48322/01h4-f268
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/L1C/Disk/1216A/NorthPolar/Movies/P1D,10.48322/6154-6423
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/L1C/Disk/1216A/SouthPolar/Movies/P1D,10.48322/bm5z-yr54
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/L1C/Disk/1304A/Mercator/Movies/P1D,10.48322/axbx-mz18
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/L1C/Disk/1304A/NorthPolar/Movies/P1D,10.48322/vvkt-am30
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/L1C/Disk/1304A/SouthPolar/Movies/P1D,10.48322/y8xm-6j61
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/L1C/Disk/1356A/Mercator/Movies/P1D,10.48322/v5mt-mm05
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/L1C/Disk/1356A/NorthPolar/Movies/P1D,10.48322/nkhj-b417
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/L1C/Disk/1356A/SouthPolar/Movies/P1D,10.48322/nc6p-gx92
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/L1C/Disk/LBH1/Mercator/Movies/P1D,10.48322/3pg9-1k40
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/L1C/Disk/LBH1/NorthPolar/Movies/P1D,10.48322/1jgs-as21
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/L1C/Disk/LBH1/SouthPolar/Movies/P1D,10.48322/xge7-0c55
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/L1C/Disk/LBH2/Mercator/Movies/P1D,10.48322/13ey-2t41
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/L1C/Disk/LBH2/NorthPolar/Movies/P1D,10.48322/tkj8-4v93
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/L1C/Disk/LBH2/SouthPolar/Movies/P1D,10.48322/8gse-9m53
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/L3_Thermospheric_O-N2,10.48322/nvfx-3509
https://spase-metadata.org/NASA/NumericalData/TIMED/GUVI/Neutral_Density_Product,10.48322/4j7t-0x48
https://spase-metadata.org/NASA/NumericalData/TIMED/SABER/L1B/V20/PT42S,10.48322/4sth-3w84
https://spase-metadata.org/NASA/NumericalData/TIMED/SABER/L2A/V20/PT42S,10.48322/2src-g677
https://spase-metadata.org/NASA/NumericalData/TIMED/SABER/L2A/V207/PT42S,10.48322/tpvk-q783
https://spase-metadata.org/NASA/NumericalData/TIMED/SABER/L2B/V20/PT42S,10.48322/p4pt-ny72
https://spase-metadata.org/NASA/NumericalData/TIMED/SEE/L2_EGS,10.48322/tszg-dg15
https://spase-metadata.org/NASA/NumericalData/TIMED/SEE/L2_XPS,10.48322/t15r-g320
https://spase-metadata.org/NASA/NumericalData/TIMED/SEE/L2A_EGS,10.48322/m1q1-9q56
https://spase-metadata.org/NASA/NumericalData/TIMED/SEE/L2A_XPS,10.48322/e00z-ym77
https://spase-metadata.org/NASA/NumericalData/TIMED/SEE/L2B_EGS,10.48322/5685-c721
https://spase-metadata.org/NASA/NumericalData/TIMED/SEE/L3,10.48322/62p4-es92
https://spase-metadata.org/NASA/NumericalData/TIMED/SEE/L3A,10.48322/3x4k-mx60
https://spase-metadata.org/NASA/NumericalData/TIMED/SEE/L4_XSP,10.48322/v1q7-1836
https://spase-metadata.org/NASA/NumericalData/TIMED/TIDI/L1_LOS,10.48322/5gnt-w961
https://spase-metadata.org/NASA/NumericalData/TIMED/TIDI/L2_Profiles,10.48322/ch49-j871
https://spase-metadata.org/NASA/NumericalData/TIMED/TIDI/L3_Vectors,10.48322/s9se-kb27
https://spase-metadata.org/NASA/NumericalData/TIMED/TIDI/WindVectors/PT82.28S,10.48322/9pec-k333
https://spase-metadata.org/NASA/NumericalData/TRACE/Ephemeris/PT1M,10.48322/axxn-vf13
